id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0066,https://tuoitre.vn/nhung-giac-ngu-trua-tren-he-pho-20250622234759252.htm,Những giấc ngủ trưa trên hè phố,"Thành phố trở mát. Người bán hàng rong, anh chạy xe ôm công nghệ, chú lượm ve chai, bác thợ hồ càng dễ tìm giấc ngủ trưa vạ vật bên đường.",Other,2025-06-23T07:15:00+07:00,Tuổi Trẻ,data/images/article_0066_image.png,non-clickbait
article_0067,https://tuoitre.vn/nha-bao-chien-truong-ngoi-but-giua-dan-bom-ky-4-lam-bao-o-bien-gioi-viet-trung-2025062210180252.htm,Nhà báo chiến trường - ngòi bút giữa đạn bom - Kỳ 4: Làm báo ở biên giới Việt - Trung,Một kỷ niệm không thể quên là lần tôi đi Lạng Sơn trong sự kiện chiến tranh biên giới phía Bắc năm 1979 cùng nhiều nhà báo trong ngoài nước đưa tin về những cuộc trao trả tù binh giữa hai bên.,Other,2025-06-22T10:31:30+07:00,Tuổi Trẻ,data/images/article_0067_image.png,non-clickbait
article_0068,https://tuoitre.vn/can-tao-nhieu-khoang-trong-cho-xe-hoi-20250623081111639.htm,Cần tạo nhiều khoảng trống cho xe hơi,Thời gian gần đây xuất hiện tình trạng đậu xe hơi tràn lan trên nhiều tuyến đường gây cản trở giao thông và bộ hành ở TP.HCM khiến người dân rất bức xúc. Nhiều người gọi đó là hiện tượng biến đường phố thành gara nhà mình.,Other,2025-06-23T12:48:00+07:00,Tuổi Trẻ,data/images/article_0068_image.png,non-clickbait
article_0069,https://tuoitre.vn/nhieu-benh-vien-phia-nam-ngung-chup-pet-ct-cai-ao-co-che-lam-kho-nguoi-benh-20250622074815728.htm,Nhiều bệnh viện phía Nam ngừng chụp PET/CT: Cái 'áo cơ chế' làm khổ người bệnh,"Chuyện không muốn đã xảy ra, khi nhiều người bệnh ở khu vực phía Nam không được sử dụng công nghệ chụp PET/CT để đánh giá giai đoạn và hiệu quả điều trị ung thư.",Other,2025-06-22T11:39:38+07:00,Tuổi Trẻ,data/images/article_0069_image.png,clickbait
article_0070,https://tuoitre.vn/giup-ho-kinh-doanh-me-chuyen-doi-so-20250620085943129.htm,Giúp hộ kinh doanh mê chuyển đổi số,"Gần một tháng sau khi triển khai nghị định 70 về hóa đơn điện tử, chứng từ, không ít người kinh doanh còn dè dặt.",Other,2025-06-20T13:35:47+07:00,Tuổi Trẻ,data/images/article_0070_image.png,non-clickbait
article_0071,https://thanhnien.vn/ho-chi-minh-va-nen-bao-chi-cach-mang-185250617185114581.htm,Hồ Chí Minh và nền báo chí cách mạng,"Chủ tịch Hồ Chí Minh được thế giới tôn vinh là anh hùng giải phóng dân tộc, nhà văn hóa kiệt xuất, bởi sự nghiệp văn hóa đồ sộ mà Người đã cống hiến cho dân tộc và nhân loại. Và Người cũng là một nhà hoạt động và sáng tạo văn hóa; là nhà thơ, nhà văn, nhà báo cách mạng vĩ đại.",Chính trị & An ninh,2025-06-21T08:00:00+07:00,Thanh Niên,data/images/article_0071_image.png,non-clickbait
article_0072,https://thanhnien.vn/bao-chi-phai-tu-doi-moi-de-phat-trien-tuong-xung-voi-tam-voc-thoi-dai-185250621121259958.htm,Báo chí phải tự đổi mới để phát triển tương xứng với tầm vóc thời đại,"Báo chí phải không ngừng tự đổi mới để phát triển tương xứng với tầm vóc thời đại, với sự phát triển của đất nước, thực sự trở thành nền báo chí chuyên nghiệp, nhân văn, hiện đại, phục vụ sự nghiệp của Đảng, Nhà nước và nhân dân trên hành trình dựng xây và phát triển đất nước.",Chính trị & An ninh,2025-06-21T12:54:00+07:00,Thanh Niên,data/images/article_0072_image.png,non-clickbait
article_0073,https://thanhnien.vn/bao-thanh-nien-doat-giai-a-bao-chi-quoc-gia-voi-dieu-tra-mai-am-hoa-hong-185250621213133437.htm,Báo Thanh Niên đoạt giải A Báo chí quốc gia với điều tra Mái ấm Hoa Hồng,Báo Thanh Niên đoạt giải A Giải Báo chí quốc gia với loạt bài điều tra 'Tội ác Mái ấm Hoa Hồng'.,Chính trị & An ninh,2025-06-21T23:10:00+07:00,Thanh Niên,data/images/article_0073_image.png,non-clickbait
article_0074,https://thanhnien.vn/bac-ho-ra-bao-thanh-nien-185250620153600475.htm,Bác Hồ ra báo Thanh Niên,"Tháng 6.1925, một ngày nắng vàng rực rỡ, trời xanh, mây trắng lồng lộng. Công viên Hoàng Hoa Cương nằm giữa Quảng Châu như bừng sáng. Bác đưa nhóm thanh niên Việt Nam đến. Đây cũng là nơi yên nghỉ của liệt sĩ Phạm Hồng Thái và là nơi chôn cất 72 liệt sĩ Trung Quốc đã hy sinh trong cách mạng Tân Hợi năm 1911.",Tin tức tổng hợp,2025-06-21T08:46:00+07:00,Thanh Niên,data/images/article_0074_image.png,non-clickbait
article_0075,https://thanhnien.vn/bo-chinh-tri-cong-bo-bi-thu-chu-tich-23-tinh-thanh-moi-vao-ngay-306-185250621195135369.htm,"Bộ Chính trị: Công bố bí thư, chủ tịch 23 tỉnh, thành mới vào ngày 30.6","Bộ Chính trị, Ban Bí thư yêu cầu khẩn trương chỉ định bí thư, chủ tịch 23 tỉnh, thành mới sau sáp nhập và công bố đồng thời vào ngày 30.6.",Chính trị & An ninh,2025-06-21T20:49:00+07:00,Thanh Niên,data/images/article_0075_image.png,non-clickbait
article_0076,https://thanhnien.vn/tong-bi-thu-trao-quyet-dinh-to-chuc-bo-may-co-quan-mat-tran-to-quoc-viet-nam-185250623083154807.htm,Tổng Bí thư trao quyết định tổ chức bộ máy Cơ quan Mặt trận Tổ quốc Việt Nam,Tổng Bí thư Tô Lâm đã trao quyết định của Bộ Chính trị về thành lập Cơ quan Mặt trận Tổ quốc Việt Nam cho Thường trực Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam và trưởng các tổ chức chính trị - xã hội.,Chính trị & An ninh,2025-06-23T10:41:00+07:00,Thanh Niên,data/images/article_0076_image.png,non-clickbait
article_0077,https://thanhnien.vn/ke-hoach-hanh-dong-chien-luoc-trien-khai-nghi-quyet-57-tong-the-thong-nhat-va-dong-bo-185250623093152477.htm,"Kế hoạch hành động chiến lược triển khai Nghị quyết 57: Tổng thể, thống nhất và đồng bộ","Kế hoạch hành động chiến lược triển khai Nghị quyết 57-NQ/TW đưa ra mô hình quản trị hiện đại, đồng bộ, thống nhất trong điều hành, tổ chức, triển khai; cơ chế giám sát, đánh giá theo thời gian thực nhằm thực hiện hiệu quả nghị quyết.",Other,2025-06-23T10:30:00+07:00,Thanh Niên,data/images/article_0077_image.png,non-clickbait
article_0078,https://thanhnien.vn/tong-bi-thu-to-lam-du-le-ky-niem-100-nam-ngay-bao-chi-cach-mang-vietnam-185250621095035211.htm,Tổng Bí thư Tô Lâm dự lễ kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam,"Tổng Bí thư Tô Lâm và các lãnh đạo Đảng, Nhà nước đã dự lễ kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025).",Chính trị & An ninh,2025-06-21T10:28:00+07:00,Thanh Niên,data/images/article_0078_image.png,non-clickbait
article_0079,https://thanhnien.vn/hoan-nghenh-tap-doan-hp-mo-rong-dau-tu-kinh-doanh-tai-viet-nam-185250620230749412.htm,"Hoan nghênh Tập đoàn HP mở rộng đầu tư, kinh doanh tại Việt Nam",Thủ tướng đánh giá cao hoạt động hợp tác đầu tư cũng như đóng góp thiết thực và hiệu quả của Tập đoàn HP tại Việt Nam.,Chính trị & An ninh,2025-06-21T06:36:00+07:00,Thanh Niên,data/images/article_0079_image.png,non-clickbait
article_0080,https://thanhnien.vn/bao-chi-cach-mang-viet-nam-ngon-co-tu-tuong-dua-dat-nuoc-vung-buoc-vao-ky-nguyen-moi-185250620174531019.htm,Báo chí cách mạng Việt Nam: Ngọn cờ tư tưởng đưa đất nước vững bước vào kỷ nguyên mới,"Nhân kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025), Báo Thanh Niên xin trân trọng giới thiệu bài viết của Ủy viên Bộ Chính trị, Bí thư T.Ư Đảng, Trưởng ban Tuyên giáo và Dân vận T.Ư Nguyễn Trọng Nghĩa.",Chính trị & An ninh,2025-06-20T18:33:00+07:00,Thanh Niên,data/images/article_0080_image.png,non-clickbait
article_0081,https://thanhnien.vn/chu-tich-nuoc-hoan-thien-co-che-de-nguoi-lam-bao-song-duoc-bang-nghe-185250620153031417.htm,Chủ tịch nước: Hoàn thiện cơ chế để người làm báo sống được bằng nghề,"Sáng 20.6, tại Phủ Chủ tịch, Chủ tịch nước Lương Cường đã có buổi gặp mặt tuyên dương những người làm báo tiêu biểu toàn quốc, nhân kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025).",Chính trị & An ninh,2025-06-20T16:02:00+07:00,Thanh Niên,data/images/article_0081_image.png,non-clickbait
article_0082,https://thanhnien.vn/co-cau-to-chuc-cua-uy-ban-mttq-viet-nam-tphcm-moi-tu-ngay-17-185250620092636745.htm,Cơ cấu tổ chức của Ủy ban MTTQ Việt Nam TP.HCM mới từ ngày 1.7,"Ủy ban MTTQ Việt Nam TP.HCM mới hoạt động từ ngày 1.7, trên cơ sở TP.HCM sáp nhập với tỉnh Bình Dương và Bà Rịa - Vũng Tàu.",Tin tức tổng hợp,2025-06-20T13:00:00+07:00,Thanh Niên,data/images/article_0082_image.png,non-clickbait
article_0083,https://thanhnien.vn/tong-bi-thu-cong-an-nhan-dan-di-dau-trong-sap-xep-tinh-gon-bo-may-185250619203420958.htm,"Tổng Bí thư: Công an nhân dân đi đầu trong sắp xếp, tinh gọn bộ máy","Ngày 19.6, tại Hà Nội, Tổng Bí thư Tô Lâm đã tham dự, chỉ đạo Hội nghị Đảng ủy Công an T.Ư 6 tháng đầu năm, đánh giá kết quả công tác và đề ra phương hướng trọng tâm 6 tháng cuối năm.",Chính trị & An ninh,2025-06-19T21:22:00+07:00,Thanh Niên,data/images/article_0083_image.png,non-clickbait
article_0084,https://thanhnien.vn/thu-tuong-phat-huy-truyen-thong-tram-nam-bao-chi-cach-mang-tam-sang-long-trong-but-sac-185250619204916533.htm,"Thủ tướng: Phát huy truyền thống trăm năm báo chí cách mạng, 'tâm sáng - lòng trong - bút sắc'","Nhân kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam, chiều 19.6, Thủ tướng Phạm Minh Chính đã chủ trì cuộc gặp mặt Thường trực Chính phủ với lãnh đạo, nguyên lãnh đạo các cơ quan báo chí.",Chính trị & An ninh,2025-06-19T21:12:00+07:00,Thanh Niên,data/images/article_0084_image.png,non-clickbait
article_0085,https://thanhnien.vn/nang-cao-chat-luong-hieu-qua-cong-tac-quan-ly-bao-chi-185250619170146657.htm,"Nâng cao chất lượng, hiệu quả công tác quản lý báo chí","Nhân kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025), Báo Thanh Niên xin trân trọng giới thiệu bài viết của Bộ trưởng Bộ VH-TT-DL Nguyễn Văn Hùng về nâng cao chất lượng, hiệu quả công tác quản lý báo chí trong kỷ nguyên xây dựng đất nước phát triển hùng cường, giàu mạnh.",Chính trị & An ninh,2025-06-19T19:53:00+07:00,Thanh Niên,data/images/article_0085_image.png,non-clickbait
article_0086,https://thanhnien.vn/to-chuc-ky-thi-tot-nghiep-thpt-thuc-su-la-ngay-hoi-cua-toan-xa-hoi-185250618223808343.htm,Tổ chức kỳ thi tốt nghiệp THPT thực sự là ngày hội của toàn xã hội,"Thủ tướng nhấn mạnh Kỳ thi tốt nghiệp THPT năm 2025 diễn ra trong bối cảnh rất đặc biệt, khi cả nước tiến hành sắp xếp tổ chức bộ máy, tổ chức chính quyền địa phương 2 cấp.",Chính trị & An ninh,2025-06-19T06:13:00+07:00,Thanh Niên,data/images/article_0086_image.png,non-clickbait
article_0087,https://thanhnien.vn/ho-chi-minh-trong-mat-cac-nha-bao-18525061721282083.htm,Hồ Chí Minh trong mắt các nhà báo,"Trong mắt báo giới, Hồ Chí Minh luôn gần gũi và thấu cảm, đúng như nhận xét của cố Thủ tướng Phạm Văn Đồng: 'Hồ Chí Minh luôn là hiện thân của tình thân ái, làm cho người ta dễ gần, dễ nói chuyện. Đó là một người giản dị và lão thực'.",Chính trị & An ninh,2025-06-18T19:12:00+07:00,Thanh Niên,data/images/article_0087_image.png,non-clickbait
article_0088,https://thanhnien.vn/xay-dung-doi-ngu-can-bo-dua-dat-nuoc-buoc-vao-ky-nguyen-moi-185250617233646435.htm,Xây dựng đội ngũ cán bộ đưa đất nước bước vào kỷ nguyên mới,"Chiều 17.6, tại Học viện Chính trị quốc gia Hồ Chí Minh, Tổng Bí thư Tô Lâm đã có buổi trao đổi với Lớp bồi dưỡng, cập nhật kiến thức, kỹ năng đối với cán bộ quy hoạch Ủy viên Ban Chấp hành T.Ư khóa XIV (lớp thứ tư).",Chính trị & An ninh,2025-06-18T06:12:00+07:00,Thanh Niên,data/images/article_0088_image.png,non-clickbait
article_0090,https://thanhnien.vn/bo-thue-khoan-can-ho-tro-cac-ho-kinh-doanh-thay-vi-kiem-tra-xu-phat-185250617114614347.htm,"'Bỏ thuế khoán, cần hỗ trợ các hộ kinh doanh thay vì kiểm tra, xử phạt'","Đại biểu Hà Sỹ Đồng cho biết, có doanh nghiệp xin từ doanh nghiệp xuống hộ kinh doanh vì nộp thuế chậm vài phút mà bị hành lên, hành xuống, do đó, việc bỏ thuế khoán cần hỗ trợ các hộ kinh doanh, thay vì kiểm tra và xử phạt.",Chính trị & An ninh,2025-06-17T12:33:00+07:00,Thanh Niên,data/images/article_0090_image.png,non-clickbait
article_0091,https://thanhnien.vn/bo-cap-huyen-chinh-quyen-2-cap-van-hanh-tu-17-18525061700142772.htm,"Bỏ cấp huyện, chính quyền 2 cấp vận hành từ 1.7","Ngày 16.6, với đại đa số đại biểu tham gia biểu quyết tán thành, Quốc hội lần lượt thông qua Nghị quyết sửa đổi, bổ sung một số điều Hiến pháp và luật Tổ chức chính quyền địa phương (sửa đổi). Nghị quyết và luật có hiệu lực ngay từ ngày thông qua.",Chính trị & An ninh,2025-06-17T06:08:00+07:00,Thanh Niên,data/images/article_0091_image.png,non-clickbait
article_0092,https://thanhnien.vn/chu-tich-uy-ban-mttq-lam-truong-ban-to-chuc-tinh-uy-tay-ninh-185250616102903278.htm,Chủ tịch Ủy ban MTTQ làm Trưởng ban Tổ chức Tỉnh ủy Tây Ninh,"Ông Võ Đức Trong, Chủ tịch Ủy ban MTTQ VN tỉnh Tây Ninh, được điều động, giữ chức Trưởng ban Tổ chức Tỉnh ủy Tây Ninh.",Tin tức tổng hợp,2025-06-16T11:20:00+07:00,Thanh Niên,data/images/article_0092_image.png,non-clickbait
article_0093,https://thanhnien.vn/quoc-hoi-thong-qua-nghi-quyet-sua-doi-hien-phap-bo-cap-huyen-tu-17-185250616082424112.htm,"Quốc hội thông qua Nghị quyết sửa đổi Hiến pháp, bỏ cấp huyện từ 1.7","Sáng 16.6, với 470/470 đại biểu tham gia biểu quyết tán thành, Quốc hội đã thông qua Nghị quyết sửa đổi, bổ sung một số điều Hiến pháp.",Chính trị & An ninh,2025-06-16T08:44:00+07:00,Thanh Niên,data/images/article_0093_image.png,non-clickbait
article_0094,https://thanhnien.vn/bao-chi-dua-hoi-tho-cuoc-song-tam-nguyen-cua-cu-tri-den-voi-nghi-truong-185250615231716031.htm,"Báo chí đưa hơi thở cuộc sống, tâm nguyện của cử tri đến với nghị trường","'Báo chí thực sự đã đưa Quốc hội lại gần với cử tri và đưa hơi thở cuộc sống, tâm nguyện của cử tri đến với nghị trường', Chủ tịch Quốc hội Trần Thanh Mẫn nhấn mạnh.",Chính trị & An ninh,2025-06-16T06:00:00+07:00,Thanh Niên,data/images/article_0094_image.png,non-clickbait
article_0095,https://thanhnien.vn/thu-tuong-phan-cap-phan-quyen-tang-cuong-hau-kiem-giam-phien-ha-185250614153743979.htm,"Thủ tướng: Phân cấp, phân quyền, tăng cường hậu kiểm, giảm phiền hà","Sáng 14.6, Thủ tướng Phạm Minh Chính đã chủ trì, phát biểu tại hội nghị trực tuyến tập huấn chuyên môn, nghiệp vụ liên quan đến công tác tổ chức xây dựng Đảng, quản lý nhà nước, tổ chức và hoạt động của Mặt trận Tổ quốc, các đoàn thể chính trị ở cấp xã (mới).",Chính trị & An ninh,2025-06-14T16:07:00+07:00,Thanh Niên,data/images/article_0095_image.png,non-clickbait
article_0096,https://thanhnien.vn/chu-tich-nuoc-thang-cap-bac-ham-thuong-tuong-cho-3-thu-truong-bo-cong-an-185250614103705779.htm,Chủ tịch nước thăng cấp bậc hàm thượng tướng cho 3 thứ trưởng Bộ Công an,"Ba thứ trưởng Bộ Công an là các ông Lê Tấn Tới, Lê Văn Tuyến và Nguyễn Văn Long được Chủ tịch nước thăng cấp bậc hàm từ trung tướng lên thượng tướng.",Other,2025-06-14T11:16:00+07:00,Thanh Niên,data/images/article_0096_image.png,non-clickbait
article_0097,https://thanhnien.vn/quoc-hoi-chot-ap-thue-thu-nhap-10-voi-tat-ca-loai-hinh-bao-chi-185250614093209203.htm,Quốc hội 'chốt' áp thuế thu nhập 10% với tất cả loại hình báo chí,"Luật Thuế thu nhập doanh nghiệp (sửa đổi) quy định áp mức thuế suất ưu đãi 10% đối với thu nhập của các cơ quan báo chí, bao gồm cả quảng cáo trên báo.",Chính trị & An ninh,2025-06-14T09:54:00+07:00,Thanh Niên,data/images/article_0097_image.png,non-clickbait
